S.No,STATE/UT,DISTRICT,Year,Rape,Kidnapping and Abduction,Dowry Deaths,Assault on women with intent to outrage her modesty,Insult to modesty of Women,Cruelty by Husband or his Relatives,Importation of Girls,Target,Target_Label
8401,SIKKIM,EAST,2012,13,6,1,7,0,2,0,146,LOW
8402,SIKKIM,NORTH,2012,0,0,0,0,0,0,0,0,LOW
8403,SIKKIM,SOUTH,2012,12,3,0,6,0,1,0,116,LOW
8404,SIKKIM,WEST,2012,9,1,0,6,0,1,0,87,LOW
8405,TAMIL NADU,ARIYALUR,2012,11,39,1,53,0,13,0,424,LOW
8406,TAMIL NADU,CHENNAI,2012,94,65,12,90,141,237,0,1875,LOW
8407,TAMIL NADU,CHENNAI RLY.,2012,0,2,0,5,0,2,0,27,LOW
8408,TAMIL NADU,COIMBATORE RURAL,2012,9,32,1,38,0,48,0,407,LOW
8409,TAMIL NADU,COIMBATORE URBAN,2012,20,12,0,17,2,112,0,465,LOW
8410,TAMIL NADU,CUDDALORE,2012,40,124,8,64,0,63,0,1142,LOW
8411,TAMIL NADU,DHARMAPURI,2012,25,93,1,48,2,66,0,831,LOW
8412,TAMIL NADU,DINDIGUL,2012,16,97,4,34,0,111,0,848,LOW
8413,TAMIL NADU,ERODE,2012,8,23,1,42,0,26,0,332,LOW
8414,TAMIL NADU,KANCHIPURAM,2012,19,17,3,17,1,17,0,305,LOW
8415,TAMIL NADU,KANYAKUMARI,2012,12,33,4,11,0,100,0,473,LOW
8416,TAMIL NADU,KARUR,2012,4,48,1,25,2,11,0,325,LOW
8417,TAMIL NADU,KRISHNAGIRI,2012,14,41,1,51,1,33,0,488,LOW
8418,TAMIL NADU,MADURAI RURAL,2012,30,75,11,75,4,71,0,947,LOW
8419,TAMIL NADU,MADURAI URBAN,2012,11,51,3,28,8,62,0,515,LOW
8420,TAMIL NADU,NAGAPATTINAM,2012,10,40,1,34,36,10,0,394,LOW
8421,TAMIL NADU,NAMAKKAL,2012,12,44,1,39,15,8,0,414,LOW
8422,TAMIL NADU,NILGIRIS,2012,9,7,1,15,2,8,0,160,LOW
8423,TAMIL NADU,PERAMBALUR,2012,3,31,0,22,0,6,0,223,LOW
8424,TAMIL NADU,PUDUKOTTAI,2012,6,28,0,26,1,35,0,303,LOW
8425,TAMIL NADU,RAMNATHAPURAM,2012,9,35,3,15,3,18,0,305,LOW
8426,TAMIL NADU,SALEM RURAL,2012,36,75,1,87,0,35,0,889,LOW
8427,TAMIL NADU,SALEM URBAN,2012,15,18,3,12,14,21,0,287,LOW
8428,TAMIL NADU,SIVAGANGAI,2012,11,39,3,37,0,57,0,476,LOW
8429,TAMIL NADU,THANJAVUR,2012,14,43,1,76,0,28,0,560,LOW
8430,TAMIL NADU,THENI,2012,22,40,5,50,0,63,0,620,LOW
8431,TAMIL NADU,THIRUNELVELI RURAL,2012,44,43,3,58,0,266,0,1204,LOW
8432,TAMIL NADU,THIRUNELVELI URBAN,2012,3,3,2,6,0,25,0,113,LOW
8433,TAMIL NADU,THIRUVALLUR,2012,18,12,5,8,1,19,0,267,LOW
8434,TAMIL NADU,THIRUVANNAMALAI,2012,21,52,1,8,0,37,0,459,LOW
8435,TAMIL NADU,THIRUVARUR,2012,11,33,1,6,0,16,0,265,LOW
8436,TAMIL NADU,THOOTHUGUDI,2012,26,35,1,1,0,50,0,431,LOW
8437,TAMIL NADU,TIRUPPUR,2012,8,38,7,52,0,76,0,558,LOW
8438,TAMIL NADU,TRICHY RLY.,2012,0,1,0,2,0,1,0,12,LOW
8439,TAMIL NADU,TRICHY RURAL,2012,14,23,3,33,0,24,0,355,LOW
8440,TAMIL NADU,TRICHY URBAN,2012,7,13,3,9,39,24,0,233,LOW
8441,TAMIL NADU,VELLORE,2012,24,68,8,38,0,61,0,724,LOW
8442,TAMIL NADU,VILLUPURAM,2012,78,188,4,239,0,58,0,2155,LOW
8443,TAMIL NADU,VIRUDHUNAGAR,2012,23,32,2,23,110,47,0,574,LOW
8444,TRIPURA,DHALAI,2012,35,8,5,30,0,56,0,509,LOW
8445,TRIPURA,GOMATI,2012,26,14,4,34,0,157,0,678,LOW
8446,TRIPURA,GRP,2012,0,0,0,0,0,0,0,0,LOW
8447,TRIPURA,KHOWAI,2012,10,3,3,22,0,36,0,238,LOW
8448,TRIPURA,NORTH,2012,29,10,3,48,2,101,0,609,LOW
8449,TRIPURA,SIPAHIJALA,2012,23,24,3,42,1,155,0,712,LOW
8450,TRIPURA,SOUTH,2012,30,16,5,46,0,89,0,620,LOW
8451,TRIPURA,UNAKOTI,2012,26,9,2,26,2,92,0,494,LOW
8452,TRIPURA,WEST,2012,50,30,12,66,2,172,0,1086,LOW
8453,UTTAR PRADESH,AGRA,2012,58,255,88,134,0,320,0,2996,LOW
8454,UTTAR PRADESH,ALIGARH,2012,64,263,71,101,0,268,0,2765,LOW
8455,UTTAR PRADESH,ALLAHABAD,2012,52,202,63,79,0,247,0,2281,LOW
8456,UTTAR PRADESH,AMBEDKAR NAGAR,2012,12,61,9,10,0,75,0,562,LOW
8457,UTTAR PRADESH,AURAIYA,2012,13,87,18,27,0,40,0,708,LOW
8458,UTTAR PRADESH,AZAMGARH,2012,19,101,25,28,0,101,0,973,LOW
8459,UTTAR PRADESH,BADAUN,2012,24,101,47,48,0,65,0,1128,LOW
8460,UTTAR PRADESH,BAGHPAT,2012,18,74,19,26,0,76,0,766,LOW
8461,UTTAR PRADESH,BAHRAICH,2012,27,111,38,28,0,4,0,953,LOW
8462,UTTAR PRADESH,BALLIA,2012,12,79,28,22,0,51,0,736,LOW
8463,UTTAR PRADESH,BALRAMPUR,2012,12,53,5,17,0,4,0,385,LOW
8464,UTTAR PRADESH,BANDA,2012,22,48,36,58,0,51,0,838,LOW
8465,UTTAR PRADESH,BARABANKI,2012,31,120,31,39,0,114,0,1228,LOW
8466,UTTAR PRADESH,BAREILLY,2012,86,249,61,112,0,88,0,2476,LOW
8467,UTTAR PRADESH,BASTI,2012,7,55,21,17,0,69,0,584,LOW
8468,UTTAR PRADESH,BHIM NAGAR,2012,23,91,27,30,0,64,0,905,LOW
8469,UTTAR PRADESH,BIJNOR,2012,43,148,19,43,0,257,0,1650,LOW
8470,UTTAR PRADESH,BULANDSHAHAR,2012,46,164,48,63,2,304,0,2065,LOW
8471,UTTAR PRADESH,CHANDOLI,2012,11,32,14,23,0,37,0,432,LOW
8472,UTTAR PRADESH,CHITRAKOOT DHAM,2012,31,27,22,35,0,23,0,608,LOW
8473,UTTAR PRADESH,CSM NAGAR,2012,26,92,12,52,0,56,0,890,LOW
8474,UTTAR PRADESH,DEORIA,2012,18,67,29,16,0,34,0,684,LOW
8475,UTTAR PRADESH,ETAH,2012,22,99,38,62,0,82,0,1128,LOW
8476,UTTAR PRADESH,ETAWAH,2012,9,64,26,26,0,42,0,637,LOW
8477,UTTAR PRADESH,FAIZABAD,2012,29,133,18,32,0,7,0,953,LOW
8478,UTTAR PRADESH,FATEHGARH,2012,14,94,34,39,0,71,0,937,LOW
8479,UTTAR PRADESH,FATEHPUR,2012,35,106,41,65,0,56,0,1222,LOW
8480,UTTAR PRADESH,FIROZABAD,2012,32,149,50,49,0,98,0,1463,LOW
8481,UTTAR PRADESH,G.R.P.,2012,3,7,2,36,0,0,0,169,LOW
8482,UTTAR PRADESH,GAUTAMBUDH NAGAR,2012,19,115,17,50,0,142,0,1129,LOW
8483,UTTAR PRADESH,GHAZIABAD,2012,31,220,41,60,0,277,0,2077,LOW
8484,UTTAR PRADESH,GHAZIPUR,2012,9,53,32,16,0,60,0,635,LOW
8485,UTTAR PRADESH,GONDA,2012,23,103,37,40,0,5,0,925,LOW
8486,UTTAR PRADESH,GORAKHPUR,2012,52,207,53,56,0,180,0,2038,LOW
8487,UTTAR PRADESH,HAMIRPUR,2012,25,40,17,37,0,28,0,604,LOW
8488,UTTAR PRADESH,HARDOI,2012,30,133,48,54,0,87,0,1366,LOW
8489,UTTAR PRADESH,HATHRAS,2012,17,71,18,39,0,91,0,810,LOW
8490,UTTAR PRADESH,J.P.NAGAR,2012,34,58,19,31,0,82,0,841,LOW
8491,UTTAR PRADESH,JALAUN,2012,15,57,40,32,0,47,0,763,LOW
8492,UTTAR PRADESH,JAUNPUR,2012,15,111,51,18,0,55,0,1019,LOW
8493,UTTAR PRADESH,JHANSI,2012,19,63,33,34,0,53,0,791,LOW
8494,UTTAR PRADESH,KANNAUJ,2012,12,75,27,36,0,106,0,866,LOW
8495,UTTAR PRADESH,KANPUR NAGAR,2012,55,281,56,110,0,317,0,2809,LOW
8496,UTTAR PRADESH,KANSHIRAM NAGAR,2012,18,56,26,36,0,26,0,666,LOW
8497,UTTAR PRADESH,KAUSHAMBI,2012,11,49,20,31,0,46,0,578,LOW
8498,UTTAR PRADESH,KHIRI,2012,34,169,51,59,0,57,0,1511,LOW
8499,UTTAR PRADESH,KUSHI NAGAR,2012,30,94,28,22,0,28,0,876,LOW
8500,UTTAR PRADESH,LALITPUR,2012,14,22,7,27,0,13,0,335,LOW
8501,UTTAR PRADESH,LUCKNOW,2012,48,304,32,110,2,538,0,3152,LOW
8502,UTTAR PRADESH,MAHARAJGANJ,2012,34,95,20,14,0,23,0,826,LOW
8503,UTTAR PRADESH,MAHOBA,2012,16,43,20,48,0,24,0,596,LOW
8504,UTTAR PRADESH,MAINPURI,2012,15,117,39,51,0,81,0,1122,LOW
8505,UTTAR PRADESH,MATHURA,2012,41,124,34,75,0,235,0,1682,LOW
8506,UTTAR PRADESH,MAU,2012,9,81,11,31,0,92,0,730,LOW
8507,UTTAR PRADESH,MEERUT,2012,54,231,39,129,0,435,0,2793,LOW
8508,UTTAR PRADESH,MIRZAPUR,2012,4,6,24,3,0,29,0,263,LOW
8509,UTTAR PRADESH,MORADABAD,2012,36,140,28,72,3,255,0,1709,LOW
8510,UTTAR PRADESH,MUZAFFARNAGAR,2012,27,177,16,38,0,225,0,1557,LOW
8511,UTTAR PRADESH,PANCHSHIL NAGAR,2012,15,51,17,22,0,56,0,589,LOW
8512,UTTAR PRADESH,PILIBHIT,2012,10,62,25,15,0,79,0,671,LOW
8513,UTTAR PRADESH,PRABUDDH NAGAR,2012,7,62,12,14,0,55,0,521,LOW
8514,UTTAR PRADESH,PRATAPGARH,2012,36,109,24,53,0,72,0,1135,LOW
8515,UTTAR PRADESH,RAIBAREILLY,2012,36,91,23,46,0,50,0,992,LOW
8516,UTTAR PRADESH,RAMABAI NAGAR,2012,18,74,28,32,0,77,0,840,LOW
8517,UTTAR PRADESH,RAMPUR,2012,26,95,12,32,0,138,0,1006,LOW
8518,UTTAR PRADESH,SAHARANPUR,2012,18,91,27,17,1,113,0,930,LOW
8519,UTTAR PRADESH,SANT KABIRNAGAR,2012,18,49,12,5,0,10,0,429,LOW
8520,UTTAR PRADESH,SHAHJAHANPUR,2012,27,120,51,48,0,73,0,1265,LOW
8521,UTTAR PRADESH,SHRAWASTI,2012,22,40,18,20,0,1,0,484,LOW
8522,UTTAR PRADESH,SIDHARTHNAGAR,2012,22,47,8,13,0,35,0,499,LOW
8523,UTTAR PRADESH,SITAPUR,2012,49,224,45,94,0,125,0,2041,LOW
8524,UTTAR PRADESH,SONBHADRA,2012,21,28,17,18,0,21,0,457,LOW
8525,UTTAR PRADESH,ST.RAVIDASNAGAR,2012,4,18,7,6,0,13,0,186,LOW
8526,UTTAR PRADESH,SULTANPUR,2012,26,63,15,29,0,84,0,779,LOW
8527,UTTAR PRADESH,UNNAO,2012,41,174,44,81,0,141,0,1772,LOW
8528,UTTAR PRADESH,VARANASI,2012,21,85,35,26,0,177,0,1129,LOW
8529,UTTARAKHAND,ALMORA,2012,5,0,2,5,5,5,0,77,LOW
8530,UTTARAKHAND,BAGESHWAR,2012,8,1,4,5,0,2,0,103,LOW
8531,UTTARAKHAND,CHAMOLI,2012,2,2,1,4,0,0,0,40,LOW
8532,UTTARAKHAND,CHAMPAWAT,2012,3,0,1,4,0,0,0,39,LOW
8533,UTTARAKHAND,DEHRADUN,2012,30,41,13,24,34,111,0,780,LOW
8534,UTTARAKHAND,HARIDWAR,2012,47,73,10,38,17,89,0,990,LOW
8535,UTTARAKHAND,NAINITAL,2012,16,29,10,11,9,22,0,374,LOW
8536,UTTARAKHAND,PAURI GARHWAL,2012,2,10,2,1,3,2,0,76,LOW
8537,UTTARAKHAND,PITHORAGARH,2012,1,1,2,2,1,2,0,34,LOW
8538,UTTARAKHAND,RUDRA PRAYAG,2012,2,3,1,5,4,4,0,59,LOW
8539,UTTARAKHAND,TEHRI GARHWAL,2012,1,3,3,1,0,0,0,40,LOW
8540,UTTARAKHAND,UDHAMSINGH NAGAR,2012,30,91,22,38,0,128,0,1076,LOW
8541,UTTARAKHAND,UTTARKASHI,2012,1,2,0,1,0,3,0,24,LOW
8542,WEST BENGAL,24 PARGANAS NORTH,2012,118,338,74,196,1,1860,3,6946,MEDIUM
8543,WEST BENGAL,24 PARGANAS SOUTH,2012,244,419,45,83,0,1666,0,7235,MEDIUM
8544,WEST BENGAL,ASANSOL,2012,36,49,15,31,4,240,0,1115,LOW
8545,WEST BENGAL,BANKURA,2012,35,80,26,90,3,221,0,1436,LOW
8546,WEST BENGAL,BDN CP,2012,13,0,9,58,8,320,0,967,LOW
8547,WEST BENGAL,BIRBHUM,2012,49,62,23,87,0,245,0,1480,LOW
8548,WEST BENGAL,BKP CP,2012,36,201,20,88,2,989,0,3420,LOW
8549,WEST BENGAL,BURDWAN,2012,58,65,55,145,0,224,0,1879,LOW
8550,WEST BENGAL,COOCHBEHAR,2012,92,169,25,117,8,539,0,2907,LOW
8551,WEST BENGAL,DAKSHIN DINAJPUR,2012,66,107,18,83,3,342,0,1934,LOW
8552,WEST BENGAL,DARJEELING,2012,10,39,2,52,4,106,0,610,LOW
8553,WEST BENGAL,HOOGHLY,2012,68,145,32,86,5,1195,0,3901,LOW
8554,WEST BENGAL,HOWRAH,2012,56,120,16,99,31,883,0,3062,LOW
8555,WEST BENGAL,HOWRAH CITY,2012,28,135,15,199,71,550,0,2594,LOW
8556,WEST BENGAL,HOWRAH G.R.P.,2012,2,2,1,4,0,1,0,42,LOW
8557,WEST BENGAL,JALPAIGURI,2012,163,279,17,179,0,1625,0,6146,MEDIUM
8558,WEST BENGAL,JHARGRAM,2012,21,21,6,28,0,47,0,445,LOW
8559,WEST BENGAL,KHARAGPUR G.R.P.,2012,2,4,0,3,1,2,0,44,LOW
8560,WEST BENGAL,KOLKATA,2012,68,210,19,486,377,865,9,5040,MEDIUM
8561,WEST BENGAL,MALDA,2012,158,189,7,177,0,660,0,3755,LOW
8562,WEST BENGAL,MURSHIDABAD,2012,257,464,39,609,6,2831,0,11384,HIGH
8563,WEST BENGAL,NADIA,2012,174,374,46,56,11,1860,0,6889,MEDIUM
8564,WEST BENGAL,PASCHIM MIDNAPUR,2012,64,115,26,99,1,823,0,3008,LOW
8565,WEST BENGAL,PURAB MIDNAPUR,2012,65,170,31,19,0,572,0,2522,LOW
8566,WEST BENGAL,PURULIA,2012,50,34,12,64,0,206,0,1162,LOW
8567,WEST BENGAL,SEALDAH G.R.P.,2012,0,5,1,14,2,0,0,70,LOW
8568,WEST BENGAL,SILIGURI G.R.P.,2012,0,3,1,8,1,0,0,43,LOW
8569,WEST BENGAL,SILIGURI_PC,2012,21,111,3,35,12,370,0,1466,LOW
8570,WEST BENGAL,UTTAR DINAJPUR,2012,92,258,9,150,5,623,0,3431,LOW
8571,A & N ISLANDS,CAR,2012,0,1,0,1,0,0,0,7,LOW
8572,A & N ISLANDS,NORTH,2012,4,0,0,2,1,2,0,39,LOW
8573,A & N ISLANDS,SOUTH,2012,8,6,2,14,3,3,0,143,LOW
8574,CHANDIGARH,CHANDIGARH,2012,27,66,5,45,25,73,0,789,LOW
8575,D & N HAVELI,D and N HAVELI,2012,3,9,0,2,0,0,0,63,LOW
8576,DAMAN & DIU,DAMAN,2012,5,0,0,0,0,1,0,37,LOW
8577,DAMAN & DIU,DIU,2012,0,0,0,0,0,2,0,4,LOW
8578,DELHI,CAW,2012,0,0,0,0,0,178,0,356,LOW
8579,DELHI,CENTRAL,2012,31,95,4,47,12,57,0,888,LOW
8580,DELHI,CRIME BRANCH,2012,1,1,0,0,0,0,0,11,LOW
8581,DELHI,EAST,2012,90,251,7,96,26,202,0,2394,LOW
8582,DELHI,EOW,2012,0,0,0,0,0,0,0,0,LOW
8583,DELHI,GRP(RLY),2012,4,12,1,12,6,0,0,124,LOW
8584,DELHI,IGI AIRPORT,2012,0,0,0,6,0,0,0,18,LOW
8585,DELHI,NEW DELHI,2012,5,13,0,29,7,4,0,189,LOW
8586,DELHI,NORTH,2012,14,84,6,29,10,70,0,707,LOW
8587,DELHI,NORTH-EAST,2012,78,263,25,69,9,293,0,2550,LOW
8588,DELHI,NORTH-WEST,2012,64,184,12,19,14,212,0,1751,LOW
8589,DELHI,OUTER,2012,67,317,15,79,18,244,0,2570,LOW
8590,DELHI,SOUTH,2012,70,134,17,59,36,68,0,1477,LOW
8591,DELHI,SOUTH-EAST,2012,116,306,11,160,43,123,0,2871,LOW
8592,DELHI,SOUTH-WEST,2012,87,244,18,69,21,207,0,2335,LOW
8593,DELHI,STF,2012,0,0,0,0,0,0,0,0,LOW
8594,DELHI,WEST,2012,79,256,18,53,6,327,0,2504,LOW
8595,LAKSHADWEEP,LAKSHADWEEP,2012,0,0,0,1,0,1,0,5,LOW
8596,PUDUCHERRY,KARAIKAL,2012,6,2,0,2,0,1,0,58,LOW
8597,PUDUCHERRY,PUDUCHERRY,2012,7,14,0,7,2,5,0,138,LOW
8598,Andhra Pradesh,ADILABAD,2013,61,47,12,197,138,464,0,2344,LOW
8599,Andhra Pradesh,ANANTAPUR,2013,28,84,23,337,43,161,0,2046,LOW
8600,Andhra Pradesh,CHITTOOR,2013,31,27,13,119,84,435,0,1714,LOW
8601,Andhra Pradesh,CUDDAPAH,2013,19,50,9,318,163,207,0,1918,LOW
8602,Andhra Pradesh,CYBERABAD,2013,138,129,43,350,338,1526,0,6180,MEDIUM
8603,Andhra Pradesh,EAST GODAVARI,2013,74,33,15,352,222,483,0,2984,LOW
8604,Andhra Pradesh,GUNTAKAL RLY.,2013,0,0,0,3,2,0,0,11,LOW
8605,Andhra Pradesh,GUNTUR,2013,38,54,16,296,135,608,0,2817,LOW
8606,Andhra Pradesh,GUNTUR URBAN,2013,28,34,7,124,93,326,0,1491,LOW
8607,Andhra Pradesh,HYDERABAD CITY,2013,101,52,39,225,90,1480,0,4874,MEDIUM
8608,Andhra Pradesh,KARIMNAGAR,2013,57,103,39,354,276,670,0,3723,LOW
8609,Andhra Pradesh,KHAMMAM,2013,100,104,15,254,297,768,0,3801,LOW
8610,Andhra Pradesh,KRISHNA,2013,58,37,14,387,274,708,0,3489,LOW
8611,Andhra Pradesh,KURNOOL,2013,26,50,11,374,199,203,0,2175,LOW
8612,Andhra Pradesh,MAHABOOBNAGAR,2013,117,63,33,219,98,234,0,2492,LOW
8613,Andhra Pradesh,MEDAK,2013,64,38,25,169,73,476,0,2282,LOW
8614,Andhra Pradesh,NALGONDA,2013,77,110,27,367,313,327,0,3209,LOW
8615,Andhra Pradesh,NELLORE,2013,26,81,8,263,221,374,0,2312,LOW
8616,Andhra Pradesh,NIZAMABAD,2013,49,33,17,142,295,732,0,2762,LOW
8617,Andhra Pradesh,PRAKASHAM,2013,39,57,8,298,26,484,0,2437,LOW
8618,Andhra Pradesh,RAJAHMUNDRY,2013,14,4,2,67,68,209,0,813,LOW
8619,Andhra Pradesh,RANGA REDDY,2013,37,25,14,69,23,168,0,1009,LOW
8620,Andhra Pradesh,SECUNDERABAD RLY.,2013,0,2,0,11,0,0,0,41,LOW
8621,Andhra Pradesh,SRIKAKULAM,2013,42,23,3,207,129,361,0,1876,LOW
8622,Andhra Pradesh,TIRUPATHI URBAN,2013,10,15,7,45,31,133,0,604,LOW
8623,Andhra Pradesh,VIJAYAWADA CITY,2013,48,45,12,249,456,1227,0,4245,LOW
8624,Andhra Pradesh,VIJAYAWADA RLY.,2013,1,1,2,6,5,0,0,46,LOW
8625,Andhra Pradesh,VISAKHA RURAL,2013,32,23,8,139,79,210,0,1280,LOW
8626,Andhra Pradesh,VISAKHAPATNAM,2013,67,50,8,149,100,548,0,2360,LOW
8627,Andhra Pradesh,VIZIANAGARAM,2013,42,25,10,165,95,383,0,1810,LOW
8628,Andhra Pradesh,WARANGAL,2013,52,63,20,206,10,129,0,1622,LOW
8629,Andhra Pradesh,WARANGAL URBAN,2013,36,47,16,127,81,195,0,1388,LOW
8630,Andhra Pradesh,WEST GODAVARI,2013,123,86,16,342,245,855,0,4282,LOW
8631,Arunachal Pradesh,ANJAW,2013,0,0,0,0,0,0,0,0,LOW
8632,Arunachal Pradesh,CHANGLANG,2013,5,5,0,2,0,1,0,63,LOW
8633,Arunachal Pradesh,DIBANG VALLEY,2013,0,1,0,2,0,0,0,10,LOW
8634,Arunachal Pradesh,K/KUMEY,2013,0,1,0,1,0,0,0,7,LOW
8635,Arunachal Pradesh,KAMENG EAST,2013,2,12,0,6,0,0,0,80,LOW
8636,Arunachal Pradesh,KAMENG WEST,2013,2,0,0,0,0,0,0,14,LOW
8637,Arunachal Pradesh,LOHIT,2013,10,22,0,10,0,2,0,192,LOW
8638,Arunachal Pradesh,LONGDING,2013,1,2,0,2,0,0,0,21,LOW
8639,Arunachal Pradesh,PAPUM PARE,2013,18,22,0,24,1,20,0,327,LOW
8640,Arunachal Pradesh,RURAL,2013,3,5,0,5,0,1,0,58,LOW
8641,Arunachal Pradesh,SIANG EAST,2013,10,2,0,6,0,1,0,98,LOW
8642,Arunachal Pradesh,SIANG UPPER,2013,0,2,0,4,0,0,0,20,LOW
8643,Arunachal Pradesh,SIANG WEST,2013,7,6,0,9,2,3,0,108,LOW
8644,Arunachal Pradesh,SUBANSIRI LOWER,2013,5,0,0,3,0,0,0,44,LOW
8645,Arunachal Pradesh,SUBANSIRI UPPER,2013,10,2,0,8,0,0,0,102,LOW
8646,Arunachal Pradesh,TAWANG,2013,2,1,0,6,0,1,0,38,LOW
8647,Arunachal Pradesh,TIRAP,2013,0,2,0,5,0,0,0,23,LOW
8648,Arunachal Pradesh,UPPER DIBANG VALLEY,2013,0,1,0,0,0,0,0,4,LOW
8649,Assam,BAKSA,2013,20,46,1,9,0,32,0,421,LOW
8650,Assam,BARPETA,2013,148,348,18,341,0,1016,0,5591,MEDIUM
8651,Assam,BIEO,2013,0,0,0,0,0,0,0,0,LOW
8652,Assam,BONGAIGAON,2013,68,95,9,4,0,100,0,1122,LOW
8653,Assam,C.I.D.,2013,0,0,0,0,0,0,0,0,LOW
8654,Assam,CACHAR,2013,79,221,12,25,0,537,0,2658,LOW
8655,Assam,CHIRANG,2013,30,50,1,21,0,78,0,635,LOW
8656,Assam,DARRANG,2013,92,145,3,239,0,378,0,2715,LOW
8657,Assam,DHEMAJI,2013,42,70,1,77,0,85,0,981,LOW
8658,Assam,DHUBRI,2013,190,350,9,452,11,1080,0,6311,MEDIUM
8659,Assam,DIBRUGARH,2013,65,108,0,151,0,239,0,1818,LOW
8660,Assam,G.R.P.,2013,0,6,0,0,0,0,0,24,LOW
8661,Assam,GOALPARA,2013,73,103,7,89,0,326,0,1884,LOW
8662,Assam,GOLAGHAT,2013,85,181,3,76,0,284,0,2133,LOW
8663,Assam,GUWAHATI CITY,2013,103,432,15,207,0,561,0,4282,LOW
8664,Assam,HAILAKANDI,2013,60,71,2,7,0,169,0,1075,LOW
8665,Assam,HAMREN,2013,14,9,0,0,0,0,0,134,LOW
8666,Assam,JORHAT,2013,79,160,0,117,0,307,0,2158,LOW
8667,Assam,KAMRUP,2013,66,154,3,86,0,305,0,1964,LOW
8668,Assam,KARBI ANGLONG,2013,8,43,0,16,0,39,0,354,LOW
8669,Assam,KARIMGANJ,2013,44,108,9,9,0,266,0,1353,LOW
8670,Assam,KOKRAJHAR,2013,32,79,5,32,0,134,2,944,LOW
8671,Assam,LAKHIMPUR,2013,59,123,3,55,0,300,0,1688,LOW
8672,Assam,MORIGAON,2013,76,123,8,45,0,271,0,1749,LOW
8673,Assam,N.C.HILLS,2013,5,24,3,0,0,0,0,149,LOW
8674,Assam,NAGAON,2013,190,438,23,103,3,1120,0,5772,MEDIUM
8675,Assam,NALBARI,2013,44,90,3,84,0,178,0,1294,LOW
8676,Assam,R.P.O.,2013,9,3,0,0,0,0,0,75,LOW
8677,Assam,SIBSAGAR,2013,60,179,5,53,0,311,0,1947,LOW
8678,Assam,SONITPUR,2013,99,205,15,34,0,300,0,2305,LOW
8679,Assam,STF,2013,0,0,0,0,0,0,0,0,LOW
8680,Assam,TINSUKIA,2013,77,201,7,34,0,140,0,1767,LOW
8681,Assam,UDALGURI,2013,20,57,5,43,0,80,0,687,LOW
8682,Bihar,ARARIA,2013,52,90,12,10,0,19,5,889,LOW
8683,Bihar,ARWAL,2013,6,32,15,3,0,30,0,329,LOW
8684,Bihar,AURANGABAD,2013,19,52,28,37,0,141,0,902,LOW
8685,Bihar,BAGAHA,2013,15,64,14,17,0,55,0,606,LOW
8686,Bihar,BANKA,2013,33,69,28,1,1,69,0,817,LOW
8687,Bihar,BEGUSARAI,2013,24,125,28,55,0,93,0,1187,LOW
8688,Bihar,BETTIAH,2013,39,154,26,0,0,148,0,1341,LOW
8689,Bihar,BHABHUA,2013,16,52,27,0,0,49,0,580,LOW
8690,Bihar,BHAGALPUR,2013,51,123,19,40,0,115,0,1313,LOW
8691,Bihar,BHOJPUR,2013,23,93,38,3,0,137,0,1044,LOW
8692,Bihar,BUXAR,2013,16,63,9,29,0,78,0,661,LOW
8693,Bihar,DARBHANGA,2013,38,196,33,4,1,343,0,1947,LOW
8694,Bihar,GAYA,2013,45,175,37,0,0,212,0,1661,LOW
8695,Bihar,GOPALGANJ,2013,11,85,33,0,0,143,0,901,LOW
8696,Bihar,JAMALPUR RLY.,2013,1,0,0,0,0,1,0,9,LOW
8697,Bihar,JAMUI,2013,24,37,19,2,0,104,0,644,LOW
8698,Bihar,JEHANABAD,2013,14,26,30,5,0,57,0,511,LOW
8699,Bihar,KATIHAR,2013,86,148,21,1,0,99,0,1521,LOW
8700,Bihar,KATIHAR RLY.,2013,1,4,0,1,0,2,0,30,LOW
8701,Bihar,KHAGARIA,2013,8,59,13,5,0,25,0,435,LOW
8702,Bihar,KISHANGANJ,2013,52,90,7,0,0,65,0,896,LOW
8703,Bihar,LAKHISARAI,2013,9,26,11,0,0,70,0,373,LOW
8704,Bihar,MADHEPURA,2013,14,70,17,3,0,64,0,617,LOW
8705,Bihar,MADHUBANI,2013,37,141,28,1,0,210,0,1414,LOW
8706,Bihar,MOTIHARI,2013,25,226,65,5,14,196,0,1890,LOW
8707,Bihar,MUNGER,2013,7,55,13,5,0,66,0,494,LOW
8708,Bihar,MUZAFFARPUR,2013,43,295,48,5,27,81,2,1983,LOW
8709,Bihar,MUZAFFARPUR RLY.,2013,3,5,0,1,0,0,0,44,LOW
8710,Bihar,NALANDA,2013,11,107,81,18,0,174,0,1393,LOW
8711,Bihar,NAUGACHIA,2013,10,26,16,19,0,69,0,465,LOW
8712,Bihar,NAWADAH,2013,20,51,23,3,0,122,0,735,LOW
8713,Bihar,PATNA,2013,76,412,96,17,2,459,0,3727,LOW
8714,Bihar,PATNA RLY.,2013,2,11,3,12,0,1,0,114,LOW
8715,Bihar,PURNEA,2013,56,93,21,0,7,19,0,935,LOW
8716,Bihar,ROHTAS,2013,60,135,48,5,0,97,0,1457,LOW
8717,Bihar,SAHARSA,2013,14,64,10,0,0,79,0,572,LOW
8718,Bihar,SAMASTIPUR,2013,35,128,32,8,0,116,0,1205,LOW
8719,Bihar,SARAN,2013,16,125,69,0,0,116,0,1258,LOW
